"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
167, -2.333333333333353e+01, -5.000000000000000e+01, 1.610617292243996e-01, 3.221234584487991e-01, 3.609721956802621e-06, 0.000000000000000e+00, 0.000000000000000e+00
168, -2.316666666666686e+01, -5.000000000000000e+01, 1.611836493814657e-01, 3.223672987629314e-01, 3.695149670869894e-06, 0.000000000000000e+00, 0.000000000000000e+00
169, -2.300000000000020e+01, -5.000000000000000e+01, 1.610171848333767e-01, 3.220343696667534e-01, 3.835197190222147e-06, 0.000000000000000e+00, 0.000000000000000e+00
170, -2.283333333333352e+01, -5.000000000000000e+01, 1.601806343407559e-01, 3.203612686815117e-01, 3.956951694658066e-06, 0.000000000000000e+00, 0.000000000000000e+00
171, -2.266666666666686e+01, -5.000000000000000e+01, 1.594921755946494e-01, 3.189843511892988e-01, 3.935634194320052e-06, 0.000000000000000e+00, 0.000000000000000e+00
172, -2.250000000000019e+01, -5.000000000000000e+01, 1.592653979814632e-01, 3.185307959629263e-01, 3.899685567766133e-06, 0.000000000000000e+00, 0.000000000000000e+00
173, -2.233333333333352e+01, -5.000000000000000e+01, 1.595761419301391e-01, 3.191522838602781e-01, 3.970628350931583e-06, 0.000000000000000e+00, 0.000000000000000e+00
174, -2.216666666666685e+01, -5.000000000000000e+01, 1.593810042731814e-01, 3.187620085463627e-01, 4.016484453515994e-06, 0.000000000000000e+00, 0.000000000000000e+00
175, -2.200000000000018e+01, -5.000000000000000e+01, 1.586173779422474e-01, 3.172347558844947e-01, 3.887519664435458e-06, 0.000000000000000e+00, 0.000000000000000e+00
176, -2.183333333333352e+01, -5.000000000000000e+01, 1.580669124112372e-01, 3.161338248224744e-01, 3.619770232182981e-06, 0.000000000000000e+00, 0.000000000000000e+00
177, -2.166666666666685e+01, -5.000000000000000e+01, 1.577018187275406e-01, 3.154036374550811e-01, 3.495304366448674e-06, 0.000000000000000e+00, 0.000000000000000e+00
178, -2.150000000000018e+01, -5.000000000000000e+01, 1.582950897459193e-01, 3.165901794918385e-01, 3.576507333504549e-06, 0.000000000000000e+00, 0.000000000000000e+00
179, -2.133333333333351e+01, -5.000000000000000e+01, 1.587563601559257e-01, 3.175127203118514e-01, 3.751612835815671e-06, 0.000000000000000e+00, 0.000000000000000e+00
180, -2.116666666666685e+01, -5.000000000000000e+01, 1.586187499294437e-01, 3.172374998588873e-01, 3.889134835666252e-06, 0.000000000000000e+00, 0.000000000000000e+00
181, -2.100000000000018e+01, -5.000000000000000e+01, 1.580365481541760e-01, 3.160730963083519e-01, 3.927695066792259e-06, 0.000000000000000e+00, 0.000000000000000e+00
182, -2.083333333333351e+01, -5.000000000000000e+01, 1.584287466626639e-01, 3.168574933253278e-01, 3.983762255419046e-06, 0.000000000000000e+00, 0.000000000000000e+00
183, -2.066666666666684e+01, -5.000000000000000e+01, 1.591744890226446e-01, 3.183489780452891e-01, 4.095270688957519e-06, 0.000000000000000e+00, 0.000000000000000e+00
184, -2.050000000000018e+01, -5.000000000000000e+01, 1.589603610668045e-01, 3.179207221336090e-01, 4.210044818887704e-06, 0.000000000000000e+00, 0.000000000000000e+00
185, -2.033333333333351e+01, -5.000000000000000e+01, 1.583374380379908e-01, 3.166748760759816e-01, 4.093757933845660e-06, 0.000000000000000e+00, 0.000000000000000e+00
186, -2.016666666666684e+01, -5.000000000000000e+01, 1.576542010214136e-01, 3.153084020428272e-01, 3.787628088864291e-06, 0.000000000000000e+00, 0.000000000000000e+00
187, -2.000000000000017e+01, -5.000000000000000e+01, 1.568862440132269e-01, 3.137724880264537e-01, 3.670712786915262e-06, 0.000000000000000e+00, 0.000000000000000e+00
188, -1.983333333333350e+01, -5.000000000000000e+01, 1.571984334696459e-01, 3.143968669392918e-01, 3.755151536326352e-06, 0.000000000000000e+00, 0.000000000000000e+00
189, -1.966666666666683e+01, -5.000000000000000e+01, 1.574180535979813e-01, 3.148361071959625e-01, 3.898171839665737e-06, 0.000000000000000e+00, 0.000000000000000e+00
190, -1.950000000000017e+01, -5.000000000000000e+01, 1.570554704138052e-01, 3.141109408276104e-01, 4.041851370482118e-06, 0.000000000000000e+00, 0.000000000000000e+00
191, -1.933333333333350e+01, -5.000000000000000e+01, 1.568988940229459e-01, 3.137977880458918e-01, 4.083504895314283e-06, 0.000000000000000e+00, 0.000000000000000e+00
192, -1.916666666666683e+01, -5.000000000000000e+01, 1.573751308290304e-01, 3.147502616580607e-01, 4.148343304938321e-06, 0.000000000000000e+00, 0.000000000000000e+00
193, -1.900000000000016e+01, -5.000000000000000e+01, 1.580249154926532e-01, 3.160498309853064e-01, 4.263806219848510e-06, 0.000000000000000e+00, 0.000000000000000e+00
194, -1.883333333333350e+01, -5.000000000000000e+01, 1.576313964765928e-01, 3.152627929531856e-01, 4.287150209269283e-06, 0.000000000000000e+00, 0.000000000000000e+00
195, -1.866666666666683e+01, -5.000000000000000e+01, 1.566357932998642e-01, 3.132715865997283e-01, 4.133812598036667e-06, 0.000000000000000e+00, 0.000000000000000e+00
196, -1.850000000000016e+01, -5.000000000000000e+01, 1.561066673101296e-01, 3.122133346202591e-01, 3.878848408592812e-06, 0.000000000000000e+00, 0.000000000000000e+00
197, -1.833333333333349e+01, -5.000000000000000e+01, 1.557621118304149e-01, 3.115242236608298e-01, 3.765065699442726e-06, 0.000000000000000e+00, 0.000000000000000e+00
198, -1.816666666666682e+01, -5.000000000000000e+01, 1.557978512106958e-01, 3.115957024213915e-01, 3.828271041985030e-06, 0.000000000000000e+00, 0.000000000000000e+00
199, -1.800000000000016e+01, -5.000000000000000e+01, 1.555609446448276e-01, 3.111218892896551e-01, 3.982759013586772e-06, 0.000000000000000e+00, 0.000000000000000e+00
200, -1.783333333333349e+01, -5.000000000000000e+01, 1.549197394872646e-01, 3.098394789745291e-01, 4.097880626226891e-06, 0.000000000000000e+00, 0.000000000000000e+00
201, -1.766666666666682e+01, -5.000000000000000e+01, 1.540766661123185e-01, 3.081533322246369e-01, 4.119754814564681e-06, 0.000000000000000e+00, 0.000000000000000e+00
202, -1.750000000000015e+01, -5.000000000000000e+01, 1.540985554582893e-01, 3.081971109165785e-01, 4.169875603773976e-06, 0.000000000000000e+00, 0.000000000000000e+00
203, -1.733333333333348e+01, -5.000000000000000e+01, 1.544116282817920e-01, 3.088232565635840e-01, 4.243071279717954e-06, 0.000000000000000e+00, 0.000000000000000e+00
204, -1.716666666666682e+01, -5.000000000000000e+01, 1.536753734078429e-01, 3.073507468156857e-01, 4.271464742954364e-06, 0.000000000000000e+00, 0.000000000000000e+00
205, -1.700000000000015e+01, -5.000000000000000e+01, 1.528190052277776e-01, 3.056380104555551e-01, 4.092136721884158e-06, 0.000000000000000e+00, 0.000000000000000e+00
206, -1.683333333333348e+01, -5.000000000000000e+01, 1.522333979132899e-01, 3.044667958265798e-01, 3.776212670413941e-06, 0.000000000000000e+00, 0.000000000000000e+00
207, -1.666666666666681e+01, -5.000000000000000e+01, 1.517463247153256e-01, 3.034926494306512e-01, 3.659571510465647e-06, 0.000000000000000e+00, 0.000000000000000e+00
208, -1.650000000000015e+01, -5.000000000000000e+01, 1.519825922626087e-01, 3.039651845252174e-01, 3.748920584181914e-06, 0.000000000000000e+00, 0.000000000000000e+00
209, -1.633333333333348e+01, -5.000000000000000e+01, 1.520482923935808e-01, 3.040965847871615e-01, 3.937993086467213e-06, 0.000000000000000e+00, 0.000000000000000e+00
210, -1.616666666666681e+01, -5.000000000000000e+01, 1.514953984702987e-01, 3.029907969405973e-01, 4.162174390771131e-06, 0.000000000000000e+00, 0.000000000000000e+00
211, -1.600000000000014e+01, -5.000000000000000e+01, 1.511063911319895e-01, 3.022127822639789e-01, 4.165039290685967e-06, 0.000000000000000e+00, 0.000000000000000e+00
212, -1.583333333333348e+01, -5.000000000000000e+01, 1.507272144974642e-01, 3.014544289949283e-01, 3.912781772864654e-06, 0.000000000000000e+00, 0.000000000000000e+00
213, -1.566666666666681e+01, -5.000000000000000e+01, 1.497056105994191e-01, 2.994112211988382e-01, 3.814953060135595e-06, 0.000000000000000e+00, 0.000000000000000e+00
214, -1.550000000000015e+01, -5.000000000000000e+01, 1.488571274381029e-01, 2.977142548762058e-01, 3.928615270667037e-06, 0.000000000000000e+00, 0.000000000000000e+00
215, -1.533333333333348e+01, -5.000000000000000e+01, 1.487258461244613e-01, 2.974516922489226e-01, 3.995277584907318e-06, 0.000000000000000e+00, 0.000000000000000e+00
216, -1.516666666666681e+01, -5.000000000000000e+01, 1.495202740953680e-01, 2.990405481907360e-01, 3.925083763518310e-06, 0.000000000000000e+00, 0.000000000000000e+00
217, -1.500000000000015e+01, -5.000000000000000e+01, 1.493992809400447e-01, 2.987985618800893e-01, 3.845276263987983e-06, 0.000000000000000e+00, 0.000000000000000e+00
218, -1.483333333333348e+01, -5.000000000000000e+01, 1.492410002356707e-01, 2.984820004713413e-01, 3.886701938802865e-06, 0.000000000000000e+00, 0.000000000000000e+00
219, -1.466666666666681e+01, -5.000000000000000e+01, 1.492307064004099e-01, 2.984614128008197e-01, 4.014737922745716e-06, 0.000000000000000e+00, 0.000000000000000e+00
220, -1.450000000000015e+01, -5.000000000000000e+01, 1.491061846071200e-01, 2.982123692142399e-01, 4.138300024673824e-06, 0.000000000000000e+00, 0.000000000000000e+00
221, -1.433333333333348e+01, -5.000000000000000e+01, 1.489067932171336e-01, 2.978135864342672e-01, 4.209309991919590e-06, 0.000000000000000e+00, 0.000000000000000e+00
222, -1.416666666666682e+01, -5.000000000000000e+01, 1.493356633429598e-01, 2.986713266859195e-01, 4.223927829932127e-06, 0.000000000000000e+00, 0.000000000000000e+00
223, -1.400000000000015e+01, -5.000000000000000e+01, 1.485436427410889e-01, 2.970872854821778e-01, 4.211831166750836e-06, 0.000000000000000e+00, 0.000000000000000e+00
224, -1.383333333333348e+01, -5.000000000000000e+01, 1.479959930919914e-01, 2.959919861839827e-01, 4.276527788740417e-06, 0.000000000000000e+00, 0.000000000000000e+00
225, -1.366666666666682e+01, -5.000000000000000e+01, 1.473298621454457e-01, 2.946597242908913e-01, 4.180055500359783e-06, 0.000000000000000e+00, 0.000000000000000e+00
226, -1.350000000000015e+01, -5.000000000000000e+01, 1.476047440800478e-01, 2.952094881600956e-01, 4.033060667655379e-06, 0.000000000000000e+00, 0.000000000000000e+00
227, -1.333333333333349e+01, -5.000000000000000e+01, 1.476586368010882e-01, 2.953172736021764e-01, 3.991303265337137e-06, 0.000000000000000e+00, 0.000000000000000e+00
228, -1.316666666666682e+01, -5.000000000000000e+01, 1.480184347505799e-01, 2.960368695011596e-01, 4.081005464692009e-06, 0.000000000000000e+00, 0.000000000000000e+00
229, -1.300000000000015e+01, -5.000000000000000e+01, 1.481571911478921e-01, 2.963143822957842e-01, 4.224001073811165e-06, 0.000000000000000e+00, 0.000000000000000e+00
230, -1.283333333333349e+01, -5.000000000000000e+01, 1.476813443175226e-01, 2.953626886350451e-01, 4.392004386495849e-06, 0.000000000000000e+00, 0.000000000000000e+00
231, -1.266666666666682e+01, -5.000000000000000e+01, 1.475268182572134e-01, 2.950536365144268e-01, 4.480042347621311e-06, 0.000000000000000e+00, 0.000000000000000e+00
232, -1.250000000000015e+01, -5.000000000000000e+01, 1.477631717085790e-01, 2.955263434171579e-01, 4.433844563320100e-06, 0.000000000000000e+00, 0.000000000000000e+00
233, -1.233333333333349e+01, -5.000000000000000e+01, 1.466109475042354e-01, 2.932218950084708e-01, 4.403340798725399e-06, 0.000000000000000e+00, 0.000000000000000e+00
234, -1.216666666666682e+01, -5.000000000000000e+01, 1.460933870948687e-01, 2.921867741897373e-01, 4.427600907042630e-06, 0.000000000000000e+00, 0.000000000000000e+00
235, -1.200000000000016e+01, -5.000000000000000e+01, 1.451991195756527e-01, 2.903982391513054e-01, 4.286934986990410e-06, 0.000000000000000e+00, 0.000000000000000e+00
236, -1.183333333333349e+01, -5.000000000000000e+01, 1.453193126984249e-01, 2.906386253968498e-01, 4.106658126835454e-06, 0.000000000000000e+00, 0.000000000000000e+00
237, -1.166666666666682e+01, -5.000000000000000e+01, 1.450127616446347e-01, 2.900255232892693e-01, 4.050793380076191e-06, 0.000000000000000e+00, 0.000000000000000e+00
238, -1.150000000000016e+01, -5.000000000000000e+01, 1.454165351074880e-01, 2.908330702149760e-01, 4.140915097152209e-06, 0.000000000000000e+00, 0.000000000000000e+00
239, -1.133333333333349e+01, -5.000000000000000e+01, 1.453853321011176e-01, 2.907706642022352e-01, 4.279676513540876e-06, 0.000000000000000e+00, 0.000000000000000e+00
240, -1.116666666666683e+01, -5.000000000000000e+01, 1.450218282985783e-01, 2.900436565971565e-01, 4.422462451621909e-06, 0.000000000000000e+00, 0.000000000000000e+00
241, -1.100000000000016e+01, -5.000000000000000e+01, 1.447080576448981e-01, 2.894161152897962e-01, 4.504909828940537e-06, 0.000000000000000e+00, 0.000000000000000e+00
242, -1.083333333333350e+01, -5.000000000000000e+01, 1.450931370173870e-01, 2.901862740347739e-01, 4.515437054791043e-06, 0.000000000000000e+00, 0.000000000000000e+00
243, -1.066666666666683e+01, -5.000000000000000e+01, 1.441881909861807e-01, 2.883763819723613e-01, 4.501741990320294e-06, 0.000000000000000e+00, 0.000000000000000e+00
244, -1.050000000000016e+01, -5.000000000000000e+01, 1.436109166834566e-01, 2.872218333669131e-01, 4.572164767688808e-06, 0.000000000000000e+00, 0.000000000000000e+00
245, -1.033333333333350e+01, -5.000000000000000e+01, 1.429637091326696e-01, 2.859274182653392e-01, 4.458633664708695e-06, 0.000000000000000e+00, 0.000000000000000e+00
246, -1.016666666666683e+01, -5.000000000000000e+01, 1.431252810570069e-01, 2.862505621140138e-01, 4.235240761265600e-06, 0.000000000000000e+00, 0.000000000000000e+00
247, -1.000000000000016e+01, -5.000000000000000e+01, 1.424557833888486e-01, 2.849115667776972e-01, 4.147454042005076e-06, 0.000000000000000e+00, 0.000000000000000e+00
248, -9.833333333333497e+00, -5.000000000000000e+01, 1.424661885611793e-01, 2.849323771223585e-01, 4.249883446653810e-06, 0.000000000000000e+00, 0.000000000000000e+00
249, -9.666666666666831e+00, -5.000000000000000e+01, 1.422022032454245e-01, 2.844044064908489e-01, 4.432096370724026e-06, 0.000000000000000e+00, 0.000000000000000e+00
250, -9.500000000000165e+00, -5.000000000000000e+01, 1.415842875837348e-01, 2.831685751674696e-01, 4.629392147789262e-06, 0.000000000000000e+00, 0.000000000000000e+00
251, -9.333333333333499e+00, -5.000000000000000e+01, 1.411816517239977e-01, 2.823633034479954e-01, 4.608452947663406e-06, 0.000000000000000e+00, 0.000000000000000e+00
252, -9.166666666666833e+00, -5.000000000000000e+01, 1.409382337461093e-01, 2.818764674922185e-01, 4.369550764434415e-06, 0.000000000000000e+00, 0.000000000000000e+00
253, -9.000000000000167e+00, -5.000000000000000e+01, 1.400567209068786e-01, 2.801134418137572e-01, 4.402595913800614e-06, 0.000000000000000e+00, 0.000000000000000e+00
254, -8.833333333333501e+00, -5.000000000000000e+01, 1.404978030112241e-01, 2.809956060224482e-01, 4.556449425270480e-06, 0.000000000000000e+00, 0.000000000000000e+00
255, -8.666666666666835e+00, -5.000000000000000e+01, 1.402851566695754e-01, 2.805703133391508e-01, 4.418125956680996e-06, 0.000000000000000e+00, 0.000000000000000e+00
256, -8.500000000000169e+00, -5.000000000000000e+01, 1.403311350149684e-01, 2.806622700299368e-01, 4.203119177060989e-06, 0.000000000000000e+00, 0.000000000000000e+00
257, -8.333333333333503e+00, -5.000000000000000e+01, 1.406126617304619e-01, 2.812253234609238e-01, 4.155794351557956e-06, 0.000000000000000e+00, 0.000000000000000e+00
258, -8.166666666666837e+00, -5.000000000000000e+01, 1.408625632189957e-01, 2.817251264379914e-01, 4.255816660505343e-06, 0.000000000000000e+00, 0.000000000000000e+00
259, -8.000000000000171e+00, -5.000000000000000e+01, 1.403613900691131e-01, 2.807227801382262e-01, 4.448566460798772e-06, 0.000000000000000e+00, 0.000000000000000e+00
260, -7.833333333333504e+00, -5.000000000000000e+01, 1.395891896017631e-01, 2.791783792035262e-01, 4.624733457634054e-06, 0.000000000000000e+00, 0.000000000000000e+00
261, -7.666666666666837e+00, -5.000000000000000e+01, 1.388795500281806e-01, 2.777591000563611e-01, 4.593259087170627e-06, 0.000000000000000e+00, 0.000000000000000e+00
262, -7.500000000000170e+00, -5.000000000000000e+01, 1.386080566188652e-01, 2.772161132377304e-01, 4.378606691813150e-06, 0.000000000000000e+00, 0.000000000000000e+00
263, -7.333333333333503e+00, -5.000000000000000e+01, 1.378751229167098e-01, 2.757502458334196e-01, 4.389497650734837e-06, 0.000000000000000e+00, 0.000000000000000e+00
264, -7.166666666666836e+00, -5.000000000000000e+01, 1.381030571507837e-01, 2.762061143015673e-01, 4.588759099428364e-06, 0.000000000000000e+00, 0.000000000000000e+00
265, -7.000000000000169e+00, -5.000000000000000e+01, 1.382730230030526e-01, 2.765460460061052e-01, 4.505475808540104e-06, 0.000000000000000e+00, 0.000000000000000e+00
266, -6.833333333333502e+00, -5.000000000000000e+01, 1.385107206354398e-01, 2.770214412708796e-01, 4.264982263695373e-06, 0.000000000000000e+00, 0.000000000000000e+00
267, -6.666666666666835e+00, -5.000000000000000e+01, 1.384005358381588e-01, 2.768010716763175e-01, 4.210589578064168e-06, 0.000000000000000e+00, 0.000000000000000e+00
268, -6.500000000000168e+00, -5.000000000000000e+01, 1.381405741457928e-01, 2.762811482915855e-01, 4.332128054244622e-06, 0.000000000000000e+00, 0.000000000000000e+00
269, -6.333333333333501e+00, -5.000000000000000e+01, 1.372021051560600e-01, 2.744042103121199e-01, 4.549760077743981e-06, 0.000000000000000e+00, 0.000000000000000e+00
270, -6.166666666666834e+00, -5.000000000000000e+01, 1.357375197492554e-01, 2.714750394985107e-01, 4.813298858648749e-06, 0.000000000000000e+00, 0.000000000000000e+00
271, -6.000000000000167e+00, -5.000000000000000e+01, 1.349904352326764e-01, 2.699808704653527e-01, 4.813379539925114e-06, 0.000000000000000e+00, 0.000000000000000e+00
272, -5.833333333333500e+00, -5.000000000000000e+01, 1.340980548995429e-01, 2.681961097990857e-01, 4.480245132587199e-06, 0.000000000000000e+00, 0.000000000000000e+00
273, -5.666666666666833e+00, -5.000000000000000e+01, 1.323078584211305e-01, 2.646157168422609e-01, 4.444666295391553e-06, 0.000000000000000e+00, 0.000000000000000e+00
274, -5.500000000000166e+00, -5.000000000000000e+01, 1.324443980113091e-01, 2.648887960226182e-01, 4.554528894363502e-06, 0.000000000000000e+00, 0.000000000000000e+00
275, -5.333333333333499e+00, -5.000000000000000e+01, 1.322574727574047e-01, 2.645149455148093e-01, 4.380882393918707e-06, 0.000000000000000e+00, 0.000000000000000e+00
